add_date,name,points,slot,bench,rowid,abbrev,teamId,location,nickname,fullname,division
2020-09-08,Ryan Tannehill,21.86,20,1,2,HH,2,Middle Earth,Hangry Hobbits,Middle Earth Hangry Hobbits,Hot Dish
2020-09-08,Ravens D/ST,0,16,0,2,HH,2,Middle Earth,Hangry Hobbits,Middle Earth Hangry Hobbits,Hot Dish
2020-09-08,Henry Ruggs III,2.2,20,1,2,HH,2,Middle Earth,Hangry Hobbits,Middle Earth Hangry Hobbits,Hot Dish
2020-09-19,Jonnu Smith,10,6,0,2,HH,2,Middle Earth,Hangry Hobbits,Middle Earth Hangry Hobbits,Hot Dish
2020-10-22,Wil Lutz,5,17,0,2,HH,2,Middle Earth,Hangry Hobbits,Middle Earth Hangry Hobbits,Hot Dish
2020-10-28,Saints D/ST,17,20,1,2,HH,2,Middle Earth,Hangry Hobbits,Middle Earth Hangry Hobbits,Hot Dish
2020-09-08,Patrick Mahomes,21.52,0,0,3,TFT,3,First Timers,The FTs,First Timers The FTs,Hot Dish
2020-09-08,Aaron Jones,15.100000000000001,23,1,3,TFT,3,First Timers,The FTs,First Timers The FTs,Hot Dish
2020-09-08,David Johnson,0,20,1,3,TFT,3,First Timers,The FTs,First Timers The FTs,Hot Dish
2020-09-08,Tyler Higbee,4,20,1,3,TFT,3,First Timers,The FTs,First Timers The FTs,Hot Dish
2020-09-08,Stefon Diggs,0,20,1,3,TFT,3,First Timers,The FTs,First Timers The FTs,Hot Dish
2020-09-08,Justin Tucker,10,20,1,3,TFT,3,First Timers,The FTs,First Timers The FTs,Hot Dish
2020-09-08,Carson Wentz,14.4,20,1,3,TFT,3,First Timers,The FTs,First Timers The FTs,Hot Dish
2020-09-08,Darrell Henderson Jr.,1.9,20,1,3,TFT,3,First Timers,The FTs,First Timers The FTs,Hot Dish
2020-09-08,Duke Johnson,5,2,0,3,TFT,3,First Timers,The FTs,First Timers The FTs,Hot Dish
2020-09-20,Adrian Peterson,1.8,2,0,3,TFT,3,First Timers,The FTs,First Timers The FTs,Hot Dish
2020-10-25,Mike Williams,15.2,4,0,3,TFT,3,First Timers,The FTs,First Timers The FTs,Hot Dish
2020-10-25,Daniel Carlson,7,17,0,3,TFT,3,First Timers,The FTs,First Timers The FTs,Hot Dish
2020-10-27,Adam Thielen,28.3,4,0,3,TFT,3,First Timers,The FTs,First Timers The FTs,Hot Dish
2020-11-08,Eric Ebron,11.6,6,0,3,TFT,3,First Timers,The FTs,First Timers The FTs,Hot Dish
2020-11-22,Vikings D/ST,3,16,0,3,TFT,3,First Timers,The FTs,First Timers The FTs,Hot Dish
2020-11-22,DJ Chark Jr.,6.1000000000000005,20,1,3,TFT,3,First Timers,The FTs,First Timers The FTs,Hot Dish
2020-09-08,Rodrigo Blankenship,14,17,0,4,SHAR,4,Southern,Sharks,Southern Sharks,Hot Dish
2020-09-08,Clyde Edwards-Helaire,20.2,2,0,4,SHAR,4,Southern,Sharks,Southern Sharks,Hot Dish
2020-09-08,Kenny Golladay,0,20,1,4,SHAR,4,Southern,Sharks,Southern Sharks,Hot Dish
2020-09-08,Chris Carson,0,20,1,4,SHAR,4,Southern,Sharks,Southern Sharks,Hot Dish
2020-09-08,Zach Ertz,0,21,1,4,SHAR,4,Southern,Sharks,Southern Sharks,Hot Dish
2020-09-08,Terry McLaurin,10.9,4,0,4,SHAR,4,Southern,Sharks,Southern Sharks,Hot Dish
2020-09-08,Russell Wilson,20.08,0,0,4,SHAR,4,Southern,Sharks,Southern Sharks,Hot Dish
2020-09-08,Tyler Boyd,13,4,0,4,SHAR,4,Southern,Sharks,Southern Sharks,Hot Dish
2020-09-08,Hayden Hurst,0,6,0,4,SHAR,4,Southern,Sharks,Southern Sharks,Hot Dish
2020-11-04,Marvin Jones Jr.,7.1000000000000005,20,1,4,SHAR,4,Southern,Sharks,Southern Sharks,Hot Dish
2020-11-11,Packers D/ST,1,20,1,4,SHAR,4,Southern,Sharks,Southern Sharks,Hot Dish
2020-11-18,Salvon Ahmed,9.9,23,1,4,SHAR,4,Southern,Sharks,Southern Sharks,Hot Dish
2020-11-18,Michael Pittman Jr.,15.100000000000001,20,1,4,SHAR,4,Southern,Sharks,Southern Sharks,Hot Dish
2020-11-18,Jameis Winston,0,20,1,4,SHAR,4,Southern,Sharks,Southern Sharks,Hot Dish
2020-11-18,Chargers D/ST,11,16,0,4,SHAR,4,Southern,Sharks,Southern Sharks,Hot Dish
2020-11-19,James Conner,11.4,2,0,4,SHAR,4,Southern,Sharks,Southern Sharks,Hot Dish
2020-09-08,Ezekiel Elliott,18.400000000000002,20,1,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-09-08,Josh Jacobs,12.9,2,0,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-09-08,Chris Godwin,14.8,4,0,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-09-08,Jonathan Taylor,13.4,23,1,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-09-08,Kyler Murray,20.259999999999998,0,0,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-09-08,Jarvis Landry,3.6000000000000005,20,1,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-09-08,Will Fuller V,11,4,0,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-09-08,Brandin Cooks,10.5,20,1,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-09-08,Colts D/ST,7,20,1,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-09-08,Broncos D/ST,13,16,0,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-09-08,Tony Pollard,12.8,20,1,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-10-02,Jared Goff,23.04,20,1,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-11-14,Curtis Samuel,17.4,20,1,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-11-21,Ryan Succop,6,17,0,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-11-21,Dallas Goedert,16.2,6,0,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-11-21,La'Mical Perine,9.3,2,0,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-09-08,Travis Kelce,22.86,6,0,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,Tyreek Hill,21.5,4,0,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,Joe Mixon,0,2,0,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,JuJu Smith-Schuster,3.9000000000000004,4,0,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,A.J. Brown,14.2,20,1,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,Raheem Mostert,0,21,1,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,Sterling Shepard,0,20,1,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,Christian Kirk,7.4,23,1,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,Ben Roethlisberger,16.68,0,0,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,Buccaneers D/ST,1,16,0,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,Matt Prater,-1,17,0,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-10-01,Joe Burrow,11.32,20,1,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-10-08,Stephen Gostkowski,12,20,1,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-10-29,Brandon Aiyuk,0,20,1,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-11-05,Nyheim Hines,7.25,2,0,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-11-12,Austin Hooper,4.800000000000001,20,1,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-11-21,Jamaal Williams,8.1,20,1,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,Derrick Henry,19.7,2,0,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-09-08,Nick Chubb,11.4,2,0,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-09-08,DeAndre Hopkins,7.6000000000000005,4,0,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-09-08,Amari Cooper,11.1,23,1,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-09-08,Melvin Gordon III,18.4,20,1,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-09-08,Hunter Henry,12.8,6,0,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-09-08,DK Metcalf,12.100000000000001,4,0,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-09-08,Aaron Rodgers,21.740000000000002,0,0,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-09-08,John Brown,0,20,1,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-09-08,Mecole Hardman,2.1,21,1,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-10-15,Rob Gronkowski,3.5,20,1,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-10-21,D'Andre Swift,0,20,1,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-10-22,Leonard Fournette,9.1,20,1,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-10-31,Jason Sanders,10,17,0,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-11-06,Antonio Brown,9.8,20,1,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-11-11,Dolphins D/ST,-1,16,0,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-09-08,Lamar Jackson,16.540000000000003,0,0,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-08,Alvin Kamara,10.5,2,0,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-08,Calvin Ridley,11.5,4,0,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-08,Mark Andrews,18.1,6,0,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-08,David Montgomery,0,21,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-08,Steelers D/ST,16,16,0,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-08,Harrison Butker,5,17,0,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-08,Cam Newton,19.2,20,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-08,Robby Anderson,8.100000000000001,20,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-10-10,Jamison Crowder,2.1,20,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-10-15,Chase Claypool,13.9,4,0,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-11-11,J.D. McKissic,8.4,20,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-11-18,Kalen Ballage,10.600000000000001,23,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-11-18,Rex Burkhead,2.2,20,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-11-18,Jakeem Grant,2.8000000000000003,20,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-11-19,Latavius Murray,9.5,20,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-11-20,Giovani Bernard,7.5,2,0,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-08,Christian McCaffrey,0,21,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Miles Sanders,7.6000000000000005,2,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Julio Jones,4.9,4,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Robert Woods,24.6,4,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Todd Gurley II,3.4000000000000004,2,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Devin Singletary,0,20,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,DeVante Parker,15.100000000000001,20,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Tom Brady,12.64,0,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Matthew Stafford,7.62,20,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Diontae Johnson,17.1,23,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Boston Scott,7.75,20,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-10-01,T.J. Hockenson,8.8,6,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-10-04,Brian Hill,1.8,20,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-10-23,Keelan Cole Sr.,4.1,20,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-10-30,Brandon McManus,9,17,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-11-11,Eagles D/ST,8,16,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-11-20,Noah Fant,7.5,20,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Kenyan Drake,14,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Mike Evans,13.4,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Tyler Lockett,17.2,4,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Cooper Kupp,20,4,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Evan Engram,0,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Ronald Jones II,2.4000000000000004,2,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Josh Allen,0,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-10-22,Chase Edmonds,17.900000000000002,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-10-22,Mike Davis,14.9,2,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-10-28,Joey Slye,10,17,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-11-05,Bears D/ST,0,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-11-05,Teddy Bridgewater,0,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-11-11,Jakobi Meyers,5.300000000000001,23,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-11-18,Browns D/ST,20,16,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-11-18,Mike Gesicki,6.3,6,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-11-22,Kirk Cousins,22.96,0,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
