add_date,name,points,slot,bench,rowid,abbrev,teamId,location,nickname,fullname,division,stay
2020-12-27,Chris Carson,9.4,23,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits,5
