add_date,name,points,slot,bench,rowid,abbrev,teamId,location,nickname,fullname,division
2020-09-08,Emmanuel Sanders,1,20,1,4,SHAR,4,Southern,Sharks,Southern Sharks,Hot Dish
2020-09-30,Myles Gaskin,0,20,1,4,SHAR,4,Southern,Sharks,Southern Sharks,Hot Dish
2020-10-22,Randy Bullock,4,17,0,4,SHAR,4,Southern,Sharks,Southern Sharks,Hot Dish
2020-11-04,Marvin Jones Jr.,19.6,4,0,4,SHAR,4,Southern,Sharks,Southern Sharks,Hot Dish
2020-11-08,J.K. Dobbins,1.9000000000000001,2,0,4,SHAR,4,Southern,Sharks,Southern Sharks,Hot Dish
2020-11-11,Zack Moss,2.2,2,0,4,SHAR,4,Southern,Sharks,Southern Sharks,Hot Dish
2020-11-11,Packers D/ST,7,16,0,4,SHAR,4,Southern,Sharks,Southern Sharks,Hot Dish
2020-11-12,Dallas Goedert,5.300000000000001,6,0,4,SHAR,4,Southern,Sharks,Southern Sharks,Hot Dish
2020-09-08,Ezekiel Elliott,0,20,1,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-09-08,Josh Jacobs,27.6,2,0,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-09-08,Chris Godwin,12.200000000000001,4,0,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-09-08,Jonathan Taylor,4.7,23,1,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-09-08,Kyler Murray,29.900000000000002,0,0,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-09-08,Jarvis Landry,4.4,20,1,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-09-08,Will Fuller V,6.95,4,0,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-09-08,Jordan Howard,0,2,0,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-09-08,Brandin Cooks,6.9,20,1,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-09-08,Colts D/ST,12,20,1,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-09-08,Broncos D/ST,-4,16,0,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-09-08,Tony Pollard,0,20,1,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-09-08,Robbie Gould,8,17,0,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-10-02,Jared Goff,10.48,20,1,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-11-14,Jimmy Graham,0,6,0,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-11-14,Curtis Samuel,2.7,20,1,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-09-08,Travis Kelce,0,20,1,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,Tyreek Hill,0,20,1,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,Joe Mixon,0,20,1,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,JuJu Smith-Schuster,18.2,4,0,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,A.J. Brown,2.6,4,0,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,Raheem Mostert,0,21,1,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,Sterling Shepard,7.7,20,1,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,Christian Kirk,5.45,20,1,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,Ben Roethlisberger,29.32,20,1,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,Buccaneers D/ST,8,16,0,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,Matt Prater,16,17,0,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-10-01,Joe Burrow,12.52,0,0,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-10-01,Cordarrelle Patterson,18.65,2,0,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-10-08,Stephen Gostkowski,6,20,1,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-10-29,Brandon Aiyuk,16.2,23,1,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-11-05,Nyheim Hines,26,2,0,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-11-12,Austin Hooper,1.6,6,0,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,Derrick Henry,11.4,2,0,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-09-08,Nick Chubb,18.6,21,1,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-09-08,DeAndre Hopkins,23.200000000000003,4,0,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-09-08,Amari Cooper,0,23,1,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-09-08,Melvin Gordon III,4.6000000000000005,20,1,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-09-08,Hunter Henry,11,6,0,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-09-08,DK Metcalf,3.8000000000000003,4,0,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-09-08,Aaron Rodgers,25.4,0,0,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-09-08,John Brown,10.2,20,1,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-09-08,Mecole Hardman,0,20,1,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-10-15,Rob Gronkowski,12.100000000000001,20,1,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-10-21,D'Andre Swift,23.400000000000002,2,0,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-10-22,Leonard Fournette,4,20,1,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-10-31,Jason Sanders,13,17,0,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-11-06,Antonio Brown,10.100000000000001,20,1,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-11-11,Dolphins D/ST,8,16,0,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-09-08,Lamar Jackson,21.46,0,0,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-08,Alvin Kamara,31.3,2,0,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-08,Calvin Ridley,0,20,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-08,Mark Andrews,9.600000000000001,6,0,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-08,David Montgomery,0,20,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-08,Steelers D/ST,11,16,0,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-08,Harrison Butker,0,17,0,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-08,Cam Newton,16.82,20,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-08,Robby Anderson,4.1,4,0,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-10-10,Jamison Crowder,0,23,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-10-15,Chase Claypool,19.3,4,0,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-10-16,Noah Fant,3.3,20,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-10-25,Jamaal Williams,7,20,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-11-11,J.D. McKissic,14.399999999999999,2,0,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-11-11,Mason Crosby,6,20,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-11-12,Giovani Bernard,6.7,20,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-08,Christian McCaffrey,0,20,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Miles Sanders,12.5,2,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Julio Jones,0,20,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Robert Woods,6.1,4,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Todd Gurley II,0,20,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Devin Singletary,1.5,2,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,DeVante Parker,4.1,4,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Tom Brady,31.84,0,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Matthew Stafford,23.04,20,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Diontae Johnson,20.6,23,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Boston Scott,15.65,20,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-10-01,T.J. Hockenson,2.3,6,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-10-04,Brian Hill,0,20,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-10-23,Keelan Cole Sr.,24.849999999999998,20,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-10-30,Brandon McManus,8,17,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-11-11,Eagles D/ST,2,16,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Kenyan Drake,9.4,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Mike Evans,16.7,23,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Tyler Lockett,9.100000000000001,4,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Cooper Kupp,7.5,4,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Evan Engram,2.5,6,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Ronald Jones II,24.300000000000004,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Josh Allen,26.86,0,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Darius Slayton,11.8,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-10-21,Jerick McKinnon,5.8,2,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-10-22,Chase Edmonds,11.15,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-10-22,Mike Davis,6.4,2,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-10-28,Joey Slye,6,17,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-11-05,Bears D/ST,10,16,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-11-05,Teddy Bridgewater,19.04,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-11-05,Corey Davis,9.2,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-11-11,Jakobi Meyers,13.36,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
