add_date,name,points,slot,bench,rowid,abbrev,teamId,location,nickname,fullname,division
2020-09-08,Broncos D/ST,2,16,0,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-09-08,Tony Pollard,7.45,2,0,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-09-08,Robbie Gould,5,17,0,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-09-23,Dalton Schultz,6.800000000000001,6,0,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-10-02,Jared Goff,0,20,1,5,GOAt,5,The,G.O.A.T.,The G.O.A.T.,Grits
2020-09-08,Travis Kelce,20.9,6,0,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,Tyreek Hill,28.6,23,1,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,Joe Mixon,0,20,1,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,JuJu Smith-Schuster,18.3,4,0,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,A.J. Brown,19.1,4,0,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,Raheem Mostert,0,21,1,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,Sterling Shepard,8.7,20,1,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,Christian Kirk,21.6,20,1,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,Ben Roethlisberger,25.04,0,0,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,Buccaneers D/ST,-1,16,0,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,Matt Prater,8,20,1,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-10,Jack Doyle,0,20,1,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-10-01,Joe Burrow,0,20,1,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-10-01,Cordarrelle Patterson,8.3,2,0,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-10-08,Stephen Gostkowski,7,17,0,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-10-29,Brandon Aiyuk,0,20,1,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-11-05,Nyheim Hines,5.85,2,0,6,HOWE,6,KC,Gophers,KC Gophers,Hot Dish
2020-09-08,Derrick Henry,6.800000000000001,2,0,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-09-08,Nick Chubb,0,21,1,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-09-08,DeAndre Hopkins,4.5,4,0,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-09-08,Amari Cooper,10,20,1,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-09-08,Melvin Gordon III,3.1999999999999997,20,1,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-09-08,Hunter Henry,5.300000000000001,20,1,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-09-08,DK Metcalf,20.3,4,0,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-09-08,Drew Brees,22.68,20,1,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-09-08,Aaron Rodgers,28.9,0,0,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-09-08,John Brown,13.9,23,1,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-09-08,Mecole Hardman,6.6000000000000005,20,1,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-10-15,Rob Gronkowski,0.7,6,0,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-10-21,D'Andre Swift,11.200000000000001,2,0,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-10-22,Leonard Fournette,7.1000000000000005,20,1,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-10-30,Patriots D/ST,3,16,0,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-10-31,Jason Sanders,14,17,0,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-11-06,Antonio Brown,4.6,20,1,7,CapC,7,Captain,Clairvoyant,Captain Clairvoyant,Grits
2020-09-08,Lamar Jackson,18.6,20,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-08,Alvin Kamara,13.4,2,0,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-08,Calvin Ridley,0,20,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-08,Mark Andrews,3.7,20,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-08,David Montgomery,3.7,2,0,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-08,Steelers D/ST,5,16,0,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-08,Harrison Butker,10,17,0,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-08,Cam Newton,24.560000000000002,0,0,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-08,Robby Anderson,10.8,4,0,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-10-10,Jamison Crowder,9.6,20,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-10-15,Chase Claypool,11.3,4,0,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-10-16,Noah Fant,6,6,0,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-10-23,Chiefs D/ST,-2,20,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-10-25,Jamaal Williams,0,20,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-11-04,JaMycal Hasty,3.35,23,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-11-07,DeeJay Dallas,10.9,20,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-08,Christian McCaffrey,32.1,2,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Miles Sanders,0,21,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Julio Jones,13.9,4,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Robert Woods,0,20,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Todd Gurley II,12.5,2,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Devin Singletary,4.9,20,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,DeVante Parker,9.4,4,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Tom Brady,2.3599999999999994,0,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Matthew Stafford,8.44,20,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Diontae Johnson,11.1,23,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Boston Scott,0,20,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-10-01,T.J. Hockenson,12.4,6,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-10-04,Brian Hill,2.4000000000000004,20,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-10-21,Bills D/ST,9,20,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-10-23,Keelan Cole Sr.,1.3,20,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-10-30,Brandon McManus,11,17,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-11-04,Washington D/ST,4,16,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Kenyan Drake,0,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Mike Evans,8.4,4,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Tyler Lockett,6,4,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Cooper Kupp,0,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Evan Engram,13.3,6,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Ronald Jones II,3.3,23,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Josh Allen,36,0,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Darius Slayton,1.3,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-10-21,Jerick McKinnon,15.799999999999999,2,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-10-22,Chase Edmonds,10.3,2,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-10-22,Mike Davis,6.2,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-10-25,Cole Beasley,5.4,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-10-28,Joey Slye,6,17,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-11-05,Bears D/ST,5,16,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-11-05,Teddy Bridgewater,28.3,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-11-05,Corey Davis,0,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
