add_date,name,points,slot,bench,teamId1,abbrev,teamId,location,nickname,owners,fullname,division
2021-09-07,Davante Adams,13.4,4,0,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-09-07,Nick Chubb,15.799999999999999,2,0,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-09-07,Clyde Edwards-Helaire,8,2,0,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-09-07,Mark Andrews,30.6,6,0,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-09-07,Justin Herbert,23.04,0,0,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-09-07,Kareem Hunt,0,20,1,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-09-15,Elijah Mitchell,0,20,1,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-10-06,Hunter Renfrow,6.25,4,0,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-11-05,Dawson Knox,5.800000000000001,23,1,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-11-11,Elijah Moore,0,21,1,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-11-20,Miles Sanders,15.600000000000001,20,1,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-11-24,Cam Newton,23.340000000000003,20,1,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-12-10,Van Jefferson,4.300000000000001,20,1,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-12-15,Rashaad Penny,5.4,20,1,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-12-15,Russell Gage,19.1,20,1,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-12-15,Vikings D/ST,13,16,0,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-12-19,Ryan Succop,-1,17,0,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-09-07,DK Metcalf,8.2,4,0,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,George Kittle,12.3,6,0,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,Lamar Jackson,0,20,1,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,Diontae Johnson,7.300000000000001,23,1,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,Chase Edmonds,5.300000000000001,2,0,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,Matthew Stafford,15.46,0,0,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,Noah Fant,8.2,20,1,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,Jarvis Landry,0,20,1,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,Melvin Gordon III,6.6000000000000005,20,1,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-10-16,Jaylen Waddle,0,20,1,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-11-10,Daniel Carlson,12,17,0,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-11-11,Devonta Freeman,2.9000000000000004,2,0,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-11-13,Mark Ingram II,2.8,20,1,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-12-01,Colts D/ST,13,20,1,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
