add_date,name,points,slot,bench,teamId1,abbrev,teamId,location,nickname,owners,fullname,division
2021-09-07,Brandon Aiyuk,1.8000000000000003,20,1,5,GOAt,5,The,G.O.A.T.,NA,The G.O.A.T.,Grits
2021-09-07,JuJu Smith-Schuster,0,20,1,5,GOAt,5,The,G.O.A.T.,NA,The G.O.A.T.,Grits
2021-09-07,Sony Michel,0.4,2,0,5,GOAt,5,The,G.O.A.T.,NA,The G.O.A.T.,Grits
2021-09-07,Jonnu Smith,6.7,6,0,5,GOAt,5,The,G.O.A.T.,NA,The G.O.A.T.,Grits
2021-09-07,Corey Davis,12.7,23,1,5,GOAt,5,The,G.O.A.T.,NA,The G.O.A.T.,Grits
2021-09-07,Devontae Booker,13.600000000000001,2,0,5,GOAt,5,The,G.O.A.T.,NA,The G.O.A.T.,Grits
2021-09-07,49ers D/ST,6,20,1,5,GOAt,5,The,G.O.A.T.,NA,The G.O.A.T.,Grits
2021-09-07,Patriots D/ST,13,16,0,5,GOAt,5,The,G.O.A.T.,NA,The G.O.A.T.,Grits
2021-09-07,Jason Myers,4,17,0,5,GOAt,5,The,G.O.A.T.,NA,The G.O.A.T.,Grits
2021-10-22,Sam Darnold,2.4400000000000004,0,0,5,GOAt,5,The,G.O.A.T.,NA,The G.O.A.T.,Grits
2021-09-07,Patrick Mahomes,7.74,0,0,6,HOWE,6,KC,Gophers,NA,KC Gophers,Hot Dish
2021-09-07,Calvin Ridley,10.6,4,0,6,HOWE,6,KC,Gophers,NA,KC Gophers,Hot Dish
2021-09-07,DeAndre Hopkins,14.8,4,0,6,HOWE,6,KC,Gophers,NA,KC Gophers,Hot Dish
2021-09-07,Josh Jacobs,14.3,2,0,6,HOWE,6,KC,Gophers,NA,KC Gophers,Hot Dish
2021-09-07,Adam Thielen,0,20,1,6,HOWE,6,KC,Gophers,NA,KC Gophers,Hot Dish
2021-09-07,Javonte Williams,14.2,20,1,6,HOWE,6,KC,Gophers,NA,KC Gophers,Hot Dish
2021-09-07,T.J. Hockenson,7.800000000000001,6,0,6,HOWE,6,KC,Gophers,NA,KC Gophers,Hot Dish
2021-09-07,Darrell Henderson Jr.,7.9,2,0,6,HOWE,6,KC,Gophers,NA,KC Gophers,Hot Dish
2021-09-07,Michael Gallup,0,21,1,6,HOWE,6,KC,Gophers,NA,KC Gophers,Hot Dish
2021-09-07,William Fuller V,0,20,1,6,HOWE,6,KC,Gophers,NA,KC Gophers,Hot Dish
2021-09-07,Marvin Jones Jr.,0,20,1,6,HOWE,6,KC,Gophers,NA,KC Gophers,Hot Dish
2021-09-07,Mike Williams,0,20,1,6,HOWE,6,KC,Gophers,NA,KC Gophers,Hot Dish
2021-09-07,Devin Singletary,0,20,1,6,HOWE,6,KC,Gophers,NA,KC Gophers,Hot Dish
2021-09-07,Browns D/ST,7,16,0,6,HOWE,6,KC,Gophers,NA,KC Gophers,Hot Dish
2021-09-07,Jason Sanders,3,17,0,6,HOWE,6,KC,Gophers,NA,KC Gophers,Hot Dish
2021-09-16,Jameis Winston,16.880000000000003,20,1,6,HOWE,6,KC,Gophers,NA,KC Gophers,Hot Dish
2021-10-22,Robert Tonyan,14.3,23,1,6,HOWE,6,KC,Gophers,NA,KC Gophers,Hot Dish
2021-09-07,Travis Kelce,10,6,0,7,CapC,7,Captain,Clairvoyant,NA,Captain Clairvoyant,Grits
2021-09-07,Jonathan Taylor,16.500000000000004,2,0,7,CapC,7,Captain,Clairvoyant,NA,Captain Clairvoyant,Grits
2021-09-07,Keenan Allen,0,4,0,7,CapC,7,Captain,Clairvoyant,NA,Captain Clairvoyant,Grits
2021-09-07,D'Andre Swift,25.400000000000002,2,0,7,CapC,7,Captain,Clairvoyant,NA,Captain Clairvoyant,Grits
2021-09-07,Tee Higgins,9.7,4,0,7,CapC,7,Captain,Clairvoyant,NA,Captain Clairvoyant,Grits
2021-09-07,Robby Anderson,2.9000000000000004,20,1,7,CapC,7,Captain,Clairvoyant,NA,Captain Clairvoyant,Grits
2021-09-07,Myles Gaskin,17.15,20,1,7,CapC,7,Captain,Clairvoyant,NA,Captain Clairvoyant,Grits
2021-09-07,Tom Brady,24.439999999999998,0,0,7,CapC,7,Captain,Clairvoyant,NA,Captain Clairvoyant,Grits
2021-09-07,Tyler Higbee,7.1000000000000005,20,1,7,CapC,7,Captain,Clairvoyant,NA,Captain Clairvoyant,Grits
2021-09-07,Mecole Hardman,2.8000000000000003,20,1,7,CapC,7,Captain,Clairvoyant,NA,Captain Clairvoyant,Grits
2021-09-07,Trey Sermon,0,20,1,7,CapC,7,Captain,Clairvoyant,NA,Captain Clairvoyant,Grits
2021-09-19,Emmanuel Sanders,0,23,1,7,CapC,7,Captain,Clairvoyant,NA,Captain Clairvoyant,Grits
2021-10-14,Matt Prater,7,17,0,7,CapC,7,Captain,Clairvoyant,NA,Captain Clairvoyant,Grits
2021-10-14,Matt Ryan,17.439999999999998,20,1,7,CapC,7,Captain,Clairvoyant,NA,Captain Clairvoyant,Grits
2021-10-20,A.J. Green,8.100000000000001,20,1,7,CapC,7,Captain,Clairvoyant,NA,Captain Clairvoyant,Grits
2021-10-20,Packers D/ST,10,16,0,7,CapC,7,Captain,Clairvoyant,NA,Captain Clairvoyant,Grits
2021-09-07,Josh Allen,0,0,0,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits
2021-09-07,Aaron Jones,6.4,2,0,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits
2021-09-07,CeeDee Lamb,0,4,0,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits
2021-09-07,Kyle Pitts,19.8,6,0,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits
2021-09-07,Kyler Murray,21.439999999999998,20,1,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits
2021-09-07,Deebo Samuel,20.5,4,0,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits
2021-09-15,Rob Gronkowski,0,20,1,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits
2021-09-22,Cordarrelle Patterson,15.25,23,1,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits
2021-10-13,Darrel Williams,6.5,2,0,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits
2021-10-13,Chase Claypool,0,20,1,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits
2021-10-13,Nick Folk,14,20,1,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits
2021-10-20,Saints D/ST,10,20,1,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits
2021-10-20,D'Ernest Johnson,23.8,20,1,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits
2021-10-21,Tyler Bass,0,17,0,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits
2021-10-22,Cowboys D/ST,0,16,0,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits
2021-10-24,Dante Pettis,13.040000000000001,20,1,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits
2021-09-07,Dalvin Cook,0,2,0,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-09-07,Antonio Gibson,6.6000000000000005,20,1,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-09-07,Darren Waller,0,6,0,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
