add_date,name,points,slot,bench,teamId1,abbrev,teamId,location,nickname,owners,fullname,division,stay
2021-09-22,Sterling Shepard,2.6,4,0,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish,6
2021-09-22,Michael Carter,3.9000000000000004,20,1,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish,6
2021-09-24,Justin Fields,3.9200000000000004,20,1,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish,4
2021-09-22,Panthers D/ST,10,16,0,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish,6
2021-09-23,James White,0.6000000000000001,20,1,6,HOWE,6,KC,Gophers,NA,KC Gophers,Hot Dish,5
2021-09-22,Raiders D/ST,4,16,0,7,CapC,7,Captain,Clairvoyant,NA,Captain Clairvoyant,Grits,6
2021-09-22,Cordarrelle Patterson,15.200000000000001,20,1,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits,6
2021-09-22,Rondale Moore,2.7500000000000004,23,1,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits,6
2021-09-23,Quintez Cephus,1.3,20,1,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits,5
