add_date,name,points,slot,bench,teamId1,abbrev,teamId,location,nickname,owners,fullname,division
2021-09-07,Davante Adams,29.1,4,0,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-09-07,Nick Chubb,8,2,0,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-09-07,Clyde Edwards-Helaire,17.7,2,0,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-09-07,Mark Andrews,23,6,0,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-09-07,Justin Herbert,24.9,0,0,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-09-07,Kareem Hunt,2.8,20,1,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-09-15,Elijah Mitchell,0,20,1,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-10-06,Hunter Renfrow,22.5,4,0,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-10-27,Greg Joseph,12,17,0,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-11-05,Dawson Knox,15.5,23,1,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-11-11,Elijah Moore,0,21,1,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-11-20,Miles Sanders,0,20,1,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-11-24,Cam Newton,13.82,20,1,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-12-01,Darnell Mooney,2.4000000000000004,20,1,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-12-08,Broncos D/ST,9,16,0,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-12-10,Van Jefferson,14.8,20,1,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-12-12,Jermar Jefferson,0,20,1,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-09-07,DK Metcalf,6.3,4,0,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,George Kittle,27.6,6,0,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,Lamar Jackson,1.1800000000000002,0,0,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,Diontae Johnson,12.8,23,1,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,Chase Edmonds,0,21,1,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,Matthew Stafford,23.48,20,1,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,Noah Fant,7.1000000000000005,20,1,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,Jarvis Landry,12.600000000000001,4,0,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,Melvin Gordon III,23.1,2,0,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,Zack Moss,0,20,1,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-10-16,Jaylen Waddle,0,20,1,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-11-10,Daniel Carlson,3,17,0,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-11-11,Devonta Freeman,9.700000000000001,2,0,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-11-13,Mark Ingram II,0,20,1,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-12-01,Colts D/ST,0,20,1,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-12-09,Titans D/ST,19,16,0,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-12-09,DeAndre Carter,4.6000000000000005,20,1,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,Ezekiel Elliott,8.5,2,0,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-09-07,Tyreek Hill,9.600000000000001,4,0,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-09-07,Joe Mixon,7.800000000000001,2,0,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-09-07,Robert Woods,0,21,1,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-09-07,Chris Godwin,15.5,4,0,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-09-07,Aaron Rodgers,29.64,0,0,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-09-07,Mike Davis,11.100000000000001,20,1,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-09-07,Jerry Jeudy,7.2,20,1,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-09-07,Buccaneers D/ST,0,16,0,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-09-07,Justin Tucker,15,17,0,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-09-07,Dallas Goedert,0,20,1,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-09-07,Marquise Brown,6.6000000000000005,23,1,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-09-07,Mike Gesicki,0,20,1,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-09-07,Derek Carr,10.52,20,1,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-09-07,DeVante Parker,0,20,1,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-11-03,Patriots D/ST,0,20,1,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-12-08,Tyler Conklin,3,6,0,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-09-07,Stefon Diggs,10.9,4,0,4,SHAR,4,Southern,Sharks,NA,Southern Sharks,Hot Dish
