add_date,name,points,slot,bench,teamId1,abbrev,teamId,location,nickname,owners,fullname,division
2021-09-07,Davante Adams,9.4,4,0,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-09-07,Nick Chubb,11,2,0,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-09-07,Allen Robinson II,7.800000000000001,4,0,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-09-07,Clyde Edwards-Helaire,18.400000000000002,2,0,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-09-07,Mark Andrews,9.2,6,0,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-09-07,Justin Herbert,21.28,0,0,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-09-07,Kareem Hunt,15.600000000000001,23,1,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-09-07,Kenny Golladay,14.600000000000001,20,1,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-09-07,DJ Chark Jr.,0,20,1,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-09-15,Elijah Mitchell,0,20,1,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-09-22,Michael Carter,9.9,20,1,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-09-29,Sam Darnold,31.54,20,1,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-09-29,Peyton Barber,1.25,20,1,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-09-29,Curtis Samuel,3.9000000000000004,20,1,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-09-29,Colts D/ST,10,16,0,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-09-30,Greg Joseph,1,17,0,1,PEA,1,Georgia,Peanuts,NA,Georgia Peanuts,Hot Dish
2021-09-07,Derrick Henry,24.700000000000003,2,0,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,DK Metcalf,14.5,4,0,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,George Kittle,6,20,1,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,Lamar Jackson,19.44,20,1,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,Diontae Johnson,20.700000000000003,20,1,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,Chase Edmonds,15.9,2,0,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,Matthew Stafford,19.3,0,0,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,Noah Fant,13.600000000000001,6,0,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,Washington D/ST,5,16,0,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,Jarvis Landry,0,21,1,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,Melvin Gordon III,7.700000000000001,23,1,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,Graham Gano,7,17,0,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,Jakobi Meyers,12.8,4,0,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,Zack Moss,12.100000000000001,20,1,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,Daniel Jones,26.78,20,1,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,Gabriel Davis,0,20,1,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-22,Panthers D/ST,-6,20,1,2,HH,2,Middle Earth,Hangry Hobbits,NA,Middle Earth Hangry Hobbits,Hot Dish
2021-09-07,Ezekiel Elliott,20.3,2,0,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-09-07,Tyreek Hill,43.1,4,0,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-09-07,Joe Mixon,13.2,2,0,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-09-07,Robert Woods,12.8,4,0,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-09-07,Chris Godwin,7,23,1,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-09-07,Aaron Rodgers,24.119999999999997,0,0,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-09-07,Mike Davis,9.600000000000001,20,1,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-09-07,Jerry Jeudy,0,20,1,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-09-07,Buccaneers D/ST,11,16,0,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-09-07,Justin Tucker,13,17,0,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-09-07,Dallas Goedert,14.100000000000001,6,0,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-09-07,Marquise Brown,18.1,20,1,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-09-07,Jamaal Williams,6.6000000000000005,20,1,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-09-07,Mike Gesicki,14.2,20,1,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-09-07,Derek Carr,14.44,20,1,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-09-07,DeVante Parker,15.7,20,1,3,TS,3,The Sophomores,TSoph,NA,The Sophomores TSoph,Hot Dish
2021-09-07,Christian McCaffrey,0,20,1,4,SHAR,4,Southern,Sharks,NA,Southern Sharks,Hot Dish
2021-09-07,Stefon Diggs,14.9,4,0,4,SHAR,4,Southern,Sharks,NA,Southern Sharks,Hot Dish
2021-09-07,A.J. Brown,0,20,1,4,SHAR,4,Southern,Sharks,NA,Southern Sharks,Hot Dish
2021-09-07,David Montgomery,22.6,2,0,4,SHAR,4,Southern,Sharks,NA,Southern Sharks,Hot Dish
2021-09-07,Amari Cooper,14.4,23,1,4,SHAR,4,Southern,Sharks,NA,Southern Sharks,Hot Dish
2021-09-07,Jalen Hurts,28.18,0,0,4,SHAR,4,Southern,Sharks,NA,Southern Sharks,Hot Dish
2021-09-07,Rodrigo Blankenship,10,17,0,4,SHAR,4,Southern,Sharks,NA,Southern Sharks,Hot Dish
2021-09-07,Courtland Sutton,6.2,20,1,4,SHAR,4,Southern,Sharks,NA,Southern Sharks,Hot Dish
2021-09-07,Ja'Marr Chase,10.7,4,0,4,SHAR,4,Southern,Sharks,NA,Southern Sharks,Hot Dish
2021-09-07,James Conner,19.6,20,1,4,SHAR,4,Southern,Sharks,NA,Southern Sharks,Hot Dish
2021-09-07,Antonio Brown,9.8,20,1,4,SHAR,4,Southern,Sharks,NA,Southern Sharks,Hot Dish
